playerID,birthYear,nameGiven,weight,height,bats,throws
baeched01,1907,Edward Joseph,195,75,R,R
baekch01,1980,Cha-Seung,190,76,R,R
baergca01,1968,Carlos Obed,165,71,B,R
baezbe01,1977,Benito,160,72,L,L
baezda01,1977,Danys G.,225,75,R,R
baezja01,1992,Ednel Javier,190,72,R,R
baezjo01,1953,Jose Antonio,160,68,R,R
baezke01,1967,Kevin Richard,160,72,R,R
baezpe01,1988,Pedro Alberys,230,72,R,R
bagbyji01,1889,James Charles Jacob,170,72,B,R
bagbyji02,1916,James Charles Jacob,170,74,R,R
bagwebi01,1895,William Mallory,175,73,L,L
bagweje01,1968,Jeffrey Robert,195,72,R,R
bahnsst01,1944,Stanley Raymond,185,74,R,R
bahred01,1919,Edson Garfield,172,73,R,R
bahrefr01,1858,Franklin F.,184,73,,
baichgr01,1889,Grover Cleveland,165,68,R,R
bailean01,1984,Andrew Scott,235,75,R,R
bailebi01,1888,William F.,165,71,L,L
bailebi02,1881,Harry Lewis,170,70,L,R
bailebo01,1942,Robert Sherwood,180,73,R,R
baileco01,1971,Philip Cory,195,72,R,R
baileed01,1931,Lonas Edgar,205,74,L,R
bailefr01,1895,Frederick Middleton,150,71,L,L
bailege01,1893,Arthur Eugene,160,68,R,R
baileha01,1876,Harvey Francis,160,72,,L
baileho01,1957,Howard Lee,195,72,R,L
baileho02,1986,David Dewitt,225,76,R,R
baileje01,1978,Jeffrey Todd,200,74,R,R
baileji01,1934,James Hopkins,210,74,B,L
baileki01,1869,Linwood Clifton,185,72,L,L
bailema01,1961,John Mark,195,77,B,R
bailero01,1970,Charles Roger,180,73,R,R
bailesc01,1961,Scott Alan,170,74,L,L
bailest01,1942,Steven John,194,73,R,R
bailesw01,1895,Abraham Lincoln,184,72,R,R
bailobo01,1951,Robert Michael,170,71,R,R
baineha01,1959,Harold Douglas,175,74,L,L
bainlo01,1922,Herbert Loren,190,72,R,R
bairdal01,1895,Albert Wells,160,69,R,R
bairdbo01,1940,Robert Allen,195,76,L,L
bairddo01,1891,Howard Douglas,148,69,R,R
bairdo01,1949,Charles Douglas,170,72,R,R
baislje01,1982,Jeffrey Scot,225,75,R,R
bajenje01,1978,Jeffrey Michael,190,73,R,R
bakelje01,1864,Edward Enoch,170,68,R,R
bakenda01,1945,David Lee,168,70,R,R
bakeral01,1906,Albert Jones,170,71,R,R
bakerbi01,1911,William Presley,200,72,R,R
bakerbo01,1878,Charles,181,69,,L
bakerch01,1856,Charles Arthur,140,64,R,R
bakerch02,1952,Charles Joseph,180,71,R,R
bakerda01,1956,David Glenn,185,72,L,R
bakerde01,1892,Delmer David,176,71,R,R
bakerdo01,1961,Douglas Lee,165,69,B,R
bakerdu01,1949,Johnnie B.,183,74,R,R
bakerer01,1875,Earnest Gould,160,70,R,R
bakerfl01,1916,Floyd Wilson,160,69,L,R
bakerfr01,1886,John Franklin,173,71,L,R
bakerfr02,1944,Frank,180,70,L,R
bakerfr03,1946,Frank Watts,178,74,L,R
bakerge01,1857,George F.,162,71,,
bakerge02,1925,Eugene Walter,170,73,R,R
bakerho01,1888,Howard Francis,175,71,R,R
bakerja01,1950,Jack Edward,225,77,R,R
bakerje01,1888,Jesse Ormond,188,71,L,L
bakerje02,1895,Jesse,140,64,R,R
bakerje03,1981,Jeffrey Glen,220,74,R,R
bakerjo01,1981,John David,215,73,L,R
bakerki01,1869,Kirtley,160,69,R,R
bakerne01,1904,Neal Vernon,175,73,R,R
bakerno01,1862,Norman Leslie,,,,
bakerph01,1856,Philip,152,68,L,L
bakersc01,1970,Scott,175,74,L,L
bakersc02,1981,Timothy Scott,215,76,R,R
bakerst01,1956,Steven Byrne,185,72,R,R
bakerto01,1913,Thomas Calvin,180,73,R,R
bakerto02,1934,Thomas Henry,195,72,L,L
bakertr01,1891,Trace Lee,180,73,R,R
bakopa01,1972,Gabor Paul,205,74,L,R
balasmi01,1910,Mitchell Francis,195,72,R,R
balazjo01,1950,John Lawrence,180,75,R,R
balbost01,1957,Stephen Charles,225,75,R,R
balcebo01,1925,Robert Rudolph,160,67,R,L
baldero01,1981,Rocco Dan,190,76,R,R
baldsja01,1936,Jack Edward,175,73,R,R
baldwbi01,1948,Robert Harvey,175,72,L,L
baldwda01,1938,David George,200,74,R,R
baldwfr01,1928,Frank DeWitt,195,71,R,R
baldwha01,1900,Howard Edward,160,71,R,R
baldwhe01,1894,Henry Clay,180,71,R,R
baldwja01,1971,James,210,75,R,R
baldwje01,1965,Jeffrey Allen,180,73,L,L
baldwki01,1864,Clarence Geoghan,147,66,R,R
baldwla01,1859,Charles B.,160,71,R,L
baldwma01,1863,Marcus Elmore,190,72,R,R
baldwof01,1881,Orson Frederick,185,,,R
baldwre01,1954,Reginald Conrad,195,73,R,R
baldwri01,1953,Rickey Alan,180,75,L,R
balejo01,1974,John Robert,210,76,L,L
balenmi01,1886,Michael Richard,175,71,R,R
balenwl01,1984,Wladimir Ramon,220,74,R,R
balesco01,1986,Collin Thomas,190,76,R,R
balesle01,1944,Wesley Owen,165,70,B,R
balfogr01,1977,Grant Robert,200,74,R,R
ballaje01,1963,Jeffrey Scott,195,75,L,L
ballar01,1872,Arthur,168,,,R
balleja01,1960,Jay Scott,215,78,R,R
ballepe01,1894,Pelham Ashby,160,71,R,R
ballima01,1949,Mark Alan,205,78,R,R
ballje01,1969,Jeffery D.,185,70,R,R
ballji01,1884,James Chandler,175,71,R,R
ballne01,1881,Cornelius,145,67,R,R
ballowi01,1897,Noble Winfred,170,70,R,R
balsato01,1937,Anthony Fred,185,74,R,R
bambege01,1923,George Irvin,175,72,R,R
bambeha01,1924,Harold Earl,173,72,L,R
banckst01,1853,John V.,,,,
bancrda01,1891,David James,160,69,B,R
bancrfr99,1846,Frank Carter,,,,
bandoch01,1956,Christopher Michael,195,72,B,R
bandosa01,1944,Salvatore Leonard,195,72,R,R
bandyje01,1990,Jett Adam,235,76,R,R
baneed01,1952,Edward Norman,160,69,R,L
baneydi01,1946,Richard Lee,185,72,R,R
banisje01,1964,Jeffery Todd,200,74,R,R
bankhda01,1920,Daniel Robert,184,73,R,R
bankhsc01,1963,Michael Scott,175,70,R,R
banksbi01,1874,William John,150,71,R,R
banksbr01,1970,Brian Glen,200,75,B,R
bankser01,1931,Ernest,180,73,R,R
banksev01,1893,Wilborn Everett,180,71,L,R
banksge01,1938,George Edward,185,71,R,R
banksjo01,1982,Joshua Charles,215,75,R,R
bankswe01,1983,Wesley Wade,215,76,R,R
bankswi01,1969,Willie Anthony,190,73,R,R
bannial01,1951,Alan,170,71,R,R
bannibr01,1981,Brian Patrick,202,74,R,R
bannifl01,1955,Floyd Franklin,190,73,L,L
banniji01,1865,James M.,150,66,L,R
bannoji01,1871,James Henry,160,65,R,R
bannoto01,1869,Thomas Edward,175,68,R,R
bantaja01,1925,Jackie Kay,175,74,L,R
bantzbr01,1987,Brandon,205,73,R,R
banuema01,1991,Manuel,205,70,R,L
baptitr01,1971,Travis Steven,195,72,L,L
barajro01,1975,Rodrigo Richard,250,74,R,R
barbare01,1920,Donald Odell,190,75,R,R
barbawa01,1891,Walter Lawrence,162,72,R,R
barbebr01,1967,Bret Edward,185,71,B,R
barbebr02,1973,Brian Scott,175,73,R,R
barbech01,1854,Charles D.,148,70,R,R
barbeda01,1905,David Monroe,178,71,R,R
barbefr01,1882,Frank Frederick,175,70,B,R
barbeja01,1882,William Joseph,140,65,R,R
barbest01,1938,Stephen David,195,72,L,L
barbest02,1948,Steven Lee,190,73,R,R
barbetu01,1893,Tyrus Turner,170,71,L,R
barbiji01,1941,James Patrick,155,67,L,R
barcelo01,1977,Lorenzo Antonio,230,76,R,R
barclcu01,1931,Curtis Cordell,210,75,R,R
barclge01,1876,George Oliver,162,70,R,R
bardda01,1985,Daniel Paul,215,76,R,R
bardebr01,1981,Brian David,190,71,R,R
bardjo01,1978,Joshua David,225,75,B,R
barera01,1949,Raymond Douglas,185,74,R,R
barfije01,1959,Jesse Lee,200,73,R,R
barfijo01,1964,John David,195,73,L,L
barfijo02,1982,Joshua LaRoy,190,72,R,R
barfocl01,1891,Clyde Raymond,170,72,R,R
bargagr01,1959,Greg Robert,185,74,R,R
bargecy01,1885,Eros Bolivar,160,72,L,R
barkbr01,1968,Brian Stuart,170,69,L,L
barkeal01,1839,Alfred L.,,,,
barkean01,1974,Andrew Jon,205,73,L,L
barkegl01,1971,Glen F.,180,70,B,R
barkeke01,1975,Kevin Stewart,195,74,L,L
barkele01,1955,Leonard Harold,225,77,R,R
barkera01,1936,Raymond Herrell,192,72,L,R
barkeri01,1972,Richard Frank,210,74,R,R
barkese01,1980,Sean Reed,220,75,R,R
barklbr01,1975,Brian Edward,180,74,L,L
barklje01,1959,Jeffrey Carver,185,75,B,R
barklre01,1912,John Duncan,160,71,R,R
barklsa01,1858,Samuel W.,180,71,R,R
barlial99,1915,Albert Joseph,185,71,,
barlomi01,1948,Michael Roswell,210,78,L,R
barloto01,1852,Thomas H.,,,,
barmebr01,1929,Bruce Raymond,165,68,L,R
barmecl01,1979,Clint Harold,200,73,R,R
barnaba01,1915,Herbert Paul,210,74,L,R
barnach01,1900,Charles Edward,164,71,L,L
barneau01,1989,Austin Scott,185,70,R,R
barnebi01,1858,William Horace,175,70,,
barnebo01,1902,Robert Avery,150,71,L,L
barnebr01,1967,Brian Keith,170,69,L,L
barnebr02,1986,Brandon Michael,210,74,R,R
barneda01,1985,Darwin James Kunane,180,70,R,R
barneed01,1890,Edmund J.,178,70,L,R
barneep01,1900,Everett Duane,175,69,L,R
barnefr01,1900,Frank Samuel,195,74,L,L
barnefr02,1926,Frank,170,72,R,R
barneho01,1900,John Francis,175,70,L,R
barneje01,1892,Jesse Lawrence,170,72,L,R
barnejo01,1976,John Delbert,205,74,R,R
barneju01,1911,Junie Shoaf,170,71,L,L
barnela01,1974,Larry Richard,195,73,L,L
barnelu01,1947,Luther Owens,160,70,R,R
barnema01,1990,Matthew D.,210,76,R,R
barnere01,1903,Emile Deering,158,70,L,R
barnere02,1924,Rex Edward,185,75,R,R
barneri01,1959,Richard Monroe,186,76,R,L
barnero01,1850,Charles Roscoe,145,68,R,R
barnesa01,1899,Samuel Thomas,150,68,L,R
barnesc01,1987,Scott Michael,200,76,L,L
barnesk01,1957,William Henry,175,71,R,R
barnevi01,1897,Virgil Jennings,165,72,R,R
barnhcl01,1895,Clyde Lee,155,70,R,R
barnhed01,1904,Edgar Vernon,160,70,L,R
barnhle01,1905,Leslie Earl,180,72,R,R
barnhtu01,1991,Tucker Jackson,190,71,B,R
barnhvi01,1922,Victor Dee,188,72,R,R
barnibi01,1853,William Harrison,157,67,,R
barnige01,1917,George Bernard,175,74,R,R
barnoed01,1943,Edward Anthony,195,74,R,R
barnwch01,1979,Christopher Edward,180,70,R,R
barojsa01,1957,Salome,160,69,R,R
baronda01,1983,Daniel Edward,185,74,R,R
barondi01,1932,Richard Anthony,165,69,R,R
baronst01,1990,Steven Phillip,205,72,R,R
barracu01,1932,Facundo Anthony,180,71,R,R
barrage01,1956,German,160,72,L,R
barraky01,1990,Kyle David,225,75,R,R
barrbo01,1856,Robert McClelland,192,73,R,R
barrbo02,1908,Robert Alexander,175,72,R,R
barre01,,John,,,,
barreaa01,1988,Aaron James,225,75,R,R
barrebi01,,William,,,,
barrebi02,1900,William Joseph,175,72,R,R
barrebo01,1899,Robert Schley,175,71,R,R
barredi01,1906,Tracy Souter,175,69,R,R
barrefr01,1913,Francis Joseph,173,74,R,R
barreji01,1875,James Erigena,170,67,L,R
barrejo01,1915,John Joseph,170,70,L,L
barrema01,1860,Martin F.,170,69,R,R
barrema02,1958,Martin Glenn,175,70,R,R
barremi01,1976,Michael Patrick,185,75,R,R
barrere01,1915,Charles Henry,183,71,R,R
barreti01,1961,Timothy Wayne,185,73,L,R
barreto01,1960,Thomas Loren,157,69,B,R
barrifr01,1953,Francisco Javier,155,71,R,R
barrijo01,1957,Jose Manuel,195,76,R,R
barrima01,1974,Manuel Antonio,170,72,R,R
barriyh01,1991,Yhonathan,200,70,B,R
barrji01,1948,James Leland,205,75,R,R
barrocu01,1883,Roland,158,68,R,L
barroed99,1868,Edward Grant,,,,
barrofr01,1844,Franklin Lee,,,,
barrofr02,1890,Frank John,175,73,L,L
barrore01,1900,David Irenus,185,71,R,R
barroto01,1966,Anthony Dirk,185,72,R,R
barrsc01,1886,Hyder Edward,175,72,R,R
barrst01,1951,Steven Charles,200,76,L,L
barryed01,1882,Edward,185,75,R,L
barryha01,1891,Hardin,185,72,R,R
barryja01,1887,John Joseph,158,69,R,R
barryje01,1969,Jeffrey Finas,190,73,B,R
barryke01,1978,Kevin Thomas,235,74,R,R
barryri01,1940,Richard Donovan,205,76,R,R
barrysh01,1878,John C.,,,R,R
barryto01,1879,Thomas Arthur,155,69,,R
bartedi01,1907,Richard William,160,69,R,R
barteki01,1972,Kimera Anotchi,175,72,B,R
barthbo01,1924,Robert Edward,185,72,R,R
barthji01,1984,James Richard,205,77,R,R
barthjo01,1882,John Francis,180,71,B,R
barthle01,1903,Lester Justin,195,71,R,L
bartito01,1932,Anthony Joseph,155,70,L,L
bartlbi01,1885,William Jackson,190,71,R,R
bartlbo01,1920,Boyd Owen,165,68,R,R
bartlir01,1914,Henry Irving,175,72,R,R
bartlja01,1979,Jason Alan,190,72,R,R
bartobo01,1941,Robert Wilbur,175,72,R,R
bartobr01,1982,Brian Deon,190,75,R,R
bartocl01,1979,Clifford Paul,175,74,L,L
bartoda01,1917,David Robert,190,73,R,R
bartoda02,1985,Daric William,215,72,L,R
bartoha01,1875,Harry Lamb,155,66,B,R
bartosh01,1963,Shawn Edward,195,75,R,L
bartovi01,1908,Vincent David,180,72,L,R
bartsch01,1865,Charles Franklin,170,72,,
barziph01,1979,Philip Joseph,180,72,L,L
basakch01,1978,Christopher Joseph,190,74,R,R
basgamo01,1922,Romanus,175,70,R,R
bashaal01,1888,Albert C.,150,68,B,R
bashowa01,1909,Walter Franklin,170,72,R,R
basined01,1922,Edwin Frank,172,73,R,R
baskeji01,1887,James Blaine,185,74,R,R
bassan01,1987,Anthony Edward,200,74,R,R
bassbr01,1982,Brian Michael,215,74,R,R
bassdi01,1906,Richard William,175,74,R,R
bassdo01,1898,William Capers,165,70,,
bassech01,1863,Charles Edwin,150,70,R,R
bassich01,1989,Christopher M.,220,77,R,R
bassjo01,1848,John Elias,150,66,,
basske01,1959,Kevin Charles,183,72,B,R
bassljo01,1895,John Landis,170,69,L,R
bassno01,1939,Norman Delaney,205,75,R,R
bassra01,1954,Randy William,210,73,L,R
bastaan01,1985,Antonio Francisco,205,71,R,L
bastich01,1858,Charles A.,145,66,R,R
batchem01,1880,Emil,170,67,R,R
batchjo01,1898,Joseph Edward,165,67,R,L
batchri01,1967,Richard Anthony,195,73,R,R
batemjo01,1940,John Alvin,210,75,R,R
batesaa01,1984,Aaron,230,76,R,R
batesbi01,1963,William Derrick,155,67,L,R
batesbu01,1912,Hubert Edgar,165,72,R,R
batesch01,1907,Charles William,165,70,R,R
batesde01,1940,Delbert Oakley,195,74,L,R
batesdi01,1945,Charles Richard,190,72,L,R
batesfr01,1876,Creed Napoleon,156,70,,R
batesja01,1971,Jason Charles,170,71,B,R
batesjo01,1868,John William,,,,
batesjo02,1882,John William,168,67,L,L
batesra01,1890,Raymond,165,72,R,R
bathebi01,1960,William David,200,74,R,R
batiske01,1966,Kevin Wade,178,74,R,R
batiski01,1968,Kimothy Emil,175,72,R,R
batismi01,1971,Miguel Jerez,210,73,R,R
batisra01,1945,Rafael,195,73,L,L
batisto01,1973,Leocadio Francisco,180,72,R,R
batscbi01,1892,William McKinley,168,70,R,R
battala01,1876,Lawrence,166,71,,
batteea01,1935,Earl Jesse,205,73,R,R
battege01,1891,George Burnett,165,71,R,R
battijo01,1853,Joseph V.,169,70,R,R
battlal01,1968,Allen Zelmo,170,72,R,R
battlho01,1972,Howard Dion,210,72,R,R
battlji01,1901,James Milton,170,73,R,R
battoch01,1954,Christopher Sean,195,76,R,R
battsma01,1921,Matthew Daniel,200,71,R,R
baueral01,1859,Albert,190,69,,L
bauerha01,1922,Henry Albert,192,72,R,R
bauerlo01,1898,Louis Walter,175,72,R,R
bauerri01,1977,Richard Edward,215,78,R,R
bauerru01,1914,Russell Lee,195,75,L,R
bauertr01,1991,Trevor Andrew,200,73,R,R
baughju01,1974,Justin Reis,175,71,R,R
baumafr01,1933,Frank Matt,205,72,L,L
baumapa01,1885,Charles John,160,69,R,R
baumeji01,1931,James Sloan,185,74,R,R
baumgge01,1891,George Washington,178,71,L,R
baumgha01,1892,Harry Edward,175,71,L,R
baumgjo01,1931,John Edward,190,73,R,R
baumgro01,1955,Ross,180,73,L,L
baumgst01,1894,Stanwood Fulton,175,72,L,L
baumhfr01,1918,Frank Conrad,175,70,L,L
bausege01,1869,George W.,207,74,,
bautaed01,1935,Eduardo,200,75,R,R
bautida01,1972,Daniel,170,71,R,R
bautide01,1982,Denny M.,190,77,R,R
bautijo01,1964,Jose Joaquin,177,73,R,R
bautijo02,1980,Jose Antonio,205,72,R,R
baxesji01,1928,Dimitrios Speros,190,73,R,R
baxesmi01,1930,Michael,175,70,R,R
baxtemi01,1984,Michael Joseph,205,72,L,R
baxtemo01,1876,John Morris,200,74,L,R
bayha01,1878,Harry Elbert,138,68,L,L
bayja01,1978,Jason Raymond,210,74,R,R
bayledi01,1883,Harry Owen,178,69,L,R
baylijo01,1980,Jonah James,200,73,R,R
baylodo01,1949,Don Edward,190,73,R,R
baynebi01,1899,William Lear,160,69,L,L
bazaryo01,1984,Yorman Michael,230,74,R,R
beachbr01,1986,Brandon Alan,215,74,R,R
beachja01,1862,Stonewall Jackson,,,,
beallbo01,1948,Robert Brooks,180,71,B,L
bealljo01,1882,John Woolf,180,72,L,R
beallwa01,1899,Walter Esau,178,70,R,R
bealsto01,1850,Thomas Lamb,144,65,R,
beamal01,1869,Alexander Roger,,,,
beamer01,1867,Ernest Joseph,185,72,,R
beamoch01,1934,Charles Alfonzo,195,71,R,R
beamoch02,1953,Charles Alfonzo,183,73,L,L
beamotr01,1974,Clifford,195,75,L,R
beamtj01,1980,Theodore Lester,215,79,R,R
beanbe01,1905,Beveric Benton,197,73,R,R
beanbi01,1964,William Daro,185,72,L,L
beanco01,1977,Randall Colter,255,78,R,R
beanebi01,1962,William Lamar,195,76,R,R
beanjo01,1874,Joseph William,138,68,R,R
beardda01,1959,Charles David,190,77,L,R
beardge01,1920,Henry Eugene,198,75,L,L
beardmi01,1950,Michael Richard,185,73,L,L
beardol01,1862,Oliver Perry,180,71,R,R
beardra01,1929,Ralph William,200,77,R,R
beardte01,1921,Cramer Theodore,165,68,L,L
bearega01,1952,Gary Ray,205,76,R,R
bearnla01,1941,Lawrence Donald,203,74,R,R
bearske01,1965,Kevin Gerard,195,74,L,L
beaslch01,1962,Christopher Charles,190,74,R,R
beaslle01,1948,Lewis Paige,172,70,L,R
beatied01,1866,Ebenezer Ambrose,162,69,R,L
beatlda01,1864,David A.,200,74,L,
beatope01,1986,Pedro,230,78,R,R
beattbl01,1964,Gordon Blaine,185,74,L,L
beattde01,1893,Desmond Aloysius,158,68,R,R
beattji01,1954,James Louis,210,77,R,R
beaucji01,1939,James Edward,190,74,R,R
beaumgi01,1876,Clarence Howeth,190,68,L,R
beavabl01,1989,Blake William,245,79,R,R
beaveed01,1848,Edward P.,138,68,,
beazljo01,1918,John Andrew,190,73,R,R
becanbu01,1859,James Melvin,165,70,,
bechlst01,1979,Steven Scott,207,74,R,R
bechtge01,1848,George W.,165,71,,
beckbo01,1904,Walter William,200,74,R,R
beckch01,1985,Chad Lee,250,76,R,R
beckch02,1990,Christopher Michael,225,75,R,R
beckcl01,1900,Clyde Eugene,176,70,R,R
beckebe01,1886,David Beals,170,69,L,L
beckebo01,1875,Robert Charles,148,67,L,L
beckech01,1890,Charles Schlagel,180,74,L,L
beckegl01,1940,Glenn Alfred,190,73,R,R
beckehe01,1884,Henry Ward,174,69,R,R
beckehe02,1915,Heinz Reinhard,200,74,B,R
beckejo01,1908,Joseph Edward,180,73,R,R
beckejo02,1980,Joshua Patrick,230,77,R,R
beckema01,1893,Martin Henry,155,68,B,L
becker01,1878,Ervin F.,168,70,R,R
beckeri01,1972,Richard Godhard,180,70,L,L
beckero01,1972,Robert Joseph,240,77,R,L
beckfr01,1858,Frank J.,141,69,,R
beckfr02,1886,Frederick Thomas,180,73,L,L
beckge01,1890,Ernest George Bernard,165,71,R,R
beckhgo01,1986,James Gordon,185,72,R,R
beckhti01,1990,Timothy Lamar,195,72,R,R
becklja01,1867,Jacob Peter,200,70,L,L
beckmbi01,1907,William Aloysius,175,72,R,R
beckmji01,1905,James Joseph,172,70,R,R
beckri01,1940,Richard Henry,190,75,B,R
beckro01,1968,Rodney Roy,215,73,R,R
beckwjo01,1955,Thomas Joseph,200,75,L,R
beckzi01,1885,Zinn Bertram,160,70,R,R
becquju01,1931,Julio,178,71,L,L
bedarer01,1979,Erik Joseph,195,73,L,L
bedelho01,1935,Howard William,185,73,L,R
bedfoge01,1896,William Eugene,170,68,B,R
bedgoph01,1898,Phillip Burlette,218,75,R,R
bediehu01,1889,Hugh Carpenter,185,72,R,R
bednaan01,1908,Andrew Jackson,180,70,R,R
bedroca01,1991,Cameron Rock,230,72,R,R
bedrost01,1957,Stephen Wayne,200,75,R,R
beebefr01,1879,Frederick Leonard,190,73,R,R
beeched01,1859,Edward Harry,185,70,L,L
beeched02,1875,Edward,,,,
beechma01,1972,Lucas Matthew,190,74,L,L
beechro01,1884,Leroy,180,74,L,R
beeleda01,1989,Dallas James,210,77,R,R
beelejo01,1921,Joseph Sam,170,72,R,R
beenean01,1956,Ramon Andrew,205,75,R,R
beenefr01,1942,Freddy Ray,155,69,B,R
beerscl01,1918,Clarence Scott,175,72,R,R
beggsjo01,1910,Joseph Stanley,182,73,R,R
begleed01,1863,Edward H.,,,,
beglege01,1861,Eugene T.,,,,
begleji01,1902,James Lawrence,145,66,R,R
behanpe01,1887,Charles Frederick,160,70,R,R
behelst01,1860,Stephen Arnold Douglas,,,,
behenri01,1960,Richard Kipp,170,74,R,R
behneme01,1947,Melvin Brian,180,74,L,L
behrmha01,1921,Henry Bernard,174,71,R,R
beimejo01,1977,Joseph Ronald,205,75,L,L
beirnke01,1974,Kevin Patrick,210,76,L,R
bejmaol01,1907,Aloysius Frank,165,70,R,R
belanma01,1944,Mark Henry,170,73,R,R
belarwa01,1930,Carroll Wayne,185,73,L,L
belchke01,1967,Kevin Donnell,170,72,R,R
belchti01,1961,Timothy Wayne,210,75,R,R
beldeir01,1874,Ira Allison,175,71,L,R
belfimi01,1988,Michael John,220,75,R,L
belinbo01,1936,Robert,191,74,L,L
belinst01,1966,Stanley Peter,185,75,R,R
belisma01,1980,Matthew Thomas,225,76,R,R
belisro01,1982,Ronald J.,240,75,R,R
belitto01,1975,Todd Stephen,218,73,L,L
belivje01,1987,Jeffrey Ryan,190,73,L,L
belkti01,1970,Timothy William,200,75,R,R
bellaan01,1991,Andrew James,190,73,R,R
bellast01,1849,Stephen B.,154,68,,
bellaze01,1930,John,185,71,R,L
bellbe01,1907,Roy Chester,185,74,R,R
bellbi01,1933,William Samuel,200,75,R,R
bellbu01,1951,David Gus,180,73,R,R
bellch01,1868,Charles C.,,,,R
bellco99,1903,James Thomas,155,72,B,L
bellda01,1972,David Michael,170,70,R,R
bellde01,1968,Derek Nathaniel,200,74,R,R
belleal01,1966,Albert Jojuan,190,73,R,R
beller01,1963,Eric Alvin,178,72,L,L
bellfe01,1913,Fernando Jerome Lee,180,72,R,R
bellfr01,1862,Frank Gustav,,72,,
bellga01,1936,Wilbur Gary,196,73,R,R
bellge01,1874,George Glenn,195,72,R,R
bellge02,1959,George Antonio,190,73,R,R
bellgu01,1928,David Russell,190,73,L,R
bellhe01,1977,Heath Justin,235,75,R,R
bellhi01,1897,Herman S.,185,72,R,R
bellhma01,1974,Mark Christian,195,73,B,R
bellicl01,1968,Clayton Daniel,195,75,R,R
bellira01,1961,Rafael Leonidas,160,66,R,R
belliro01,1975,Ronald,210,69,R,R
bellja01,1965,Jay Stuart,180,73,R,R
bellje01,1947,Jerry Houston,190,76,B,R
belljo01,1986,Joshua Lee,230,75,B,R
bellju01,1968,Juan,172,71,R,R
bellke01,1955,Kevin Robert,195,72,R,R
bellle01,1901,Lester Rowland,165,71,R,R
bellmi01,1968,Michael Allen,175,73,L,L
bellmi02,1974,Michael John,195,74,R,R
bellmja01,1864,John Hutchins,,,,
belloed01,1982,Edwin Daniel,240,70,R,R
belloro01,1948,Robert Edward,155,70,R,R
bellra01,1890,Ralph Albert,170,71,L,L
bellro01,1977,Robert Allen,225,77,R,R
bellru01,1881,Jack,158,68,R,R
bellte01,1962,Terence William,195,72,R,R
belltr01,1986,Trevor Daniel,205,74,L,R
belnovi01,1988,Vincent Michael,205,71,L,R
belowdu01,1985,Duane Arthur,210,75,L,L
beltbr01,1988,Brandon Kyle,220,77,L,L
beltrad01,1979,Adrian,220,71,R,R
beltrca01,1977,Carlos Ivan,215,73,B,R
beltren01,1989,Engel Manuel,180,74,L,L
beltres01,1967,Esteban,155,70,R,R
beltrfr01,1979,Francis LeBron,255,78,R,R
beltrom01,1981,Omar,230,75,R,R
beltrri01,1969,Rigoberto,185,71,L,L
bemisha01,1874,Harry Parker,155,66,R,R
benarma01,1971,Marvin Larry,180,70,L,L
benavfr01,1966,Alfredo,180,74,R,R
benchjo01,1947,Johnny Lee,197,73,R,R
bendech01,1884,Charles Albert,185,74,R,R
benedar01,1862,Arthur Melville,,,R,R
benedbr01,1955,Bruce Edwin,175,73,R,R
benesal01,1972,Alan Paul,215,77,R,R
benesan01,1967,Andrew Charles,235,78,R,R
benesjo01,1901,Joseph Anthony,158,68,R,R
bengera01,1902,Raymond Adelphia,160,69,R,R
bengobe01,1898,Bernard Oliver,168,67,R,R
beniqju01,1950,Juan Jose,150,71,R,R
benitar01,1972,Armando German,180,76,R,R
benitya01,1972,Yamil Antonio,195,74,R,R
benjami01,1965,Michael Paul,195,75,R,R
benjast01,1914,Alfred Stanley,194,74,R,R
bennech01,1854,Charles Wesley,180,71,R,R
benneda01,1945,David Hans,195,77,R,R
bennede01,1939,Dennis John,192,75,L,L
benneer01,1968,Erik Hans,205,74,R,R
bennefr01,1904,Francis Allen,163,70,R,R
bennefr02,1902,James Fred,185,69,R,R
bennega01,1972,Gary David,190,72,R,R
bennehe01,1896,Herschel Emmett,160,69,L,R
benneik01,1856,Isaac B.,175,,L,
benneje01,1980,David Jeffrey,200,75,R,R
bennejo01,1900,Joseph Rosenblum,168,69,R,R
bennejo02,1970,Joel Todd,160,73,R,R
bennepu01,1874,Justin Titus,165,71,L,R
bennesh01,1972,Shayne Anthony,200,77,R,R
bennhe01,1890,Henry Omer,190,72,R,R
benoijo01,1977,Joaquin Antonio,250,76,R,R
bensoal01,1905,Allen Wilbert,185,73,R,R
bensojo01,1988,William Joseph,215,73,R,R
bensokr01,1974,Kristen James,190,76,R,R
bensove01,1924,Vernon Adair,160,70,L,R
bentlcy01,1850,Clytus George,,,,
bentlja01,1895,John Needles,200,71,L,L
bentoal01,1911,John Alton,215,76,R,R
bentobu01,1957,Alfred Lee,190,73,R,R
bentola01,1897,Lawrence James,165,71,R,R
bentora01,1901,Stanley W.,150,67,R,R
bentoru01,1890,John Cleave,190,73,R,L
bentosi01,1894,Sidney Wright,170,73,R,R
bentzch01,1980,Chad Robert,215,74,R,L
benzito01,1963,Todd Eric,185,73,B,R
benzjo01,1886,Joseph Louis,196,73,R,R
berarjo01,1917,John,175,71,R,R
berbelo01,1929,Louis Joseph,200,71,L,R
berblje01,1970,Jeffrey James,190,72,R,R
bereja01,1971,Jason Phillip,185,75,R,R
